427849	0.474
339357	0.555
162092	0.465
339341	0.556
689121	0.509
148151	0.589
590175	0.612
213378	0.683
678704	0.552
88491	0.573
88492	0.617
180239	0.402
671900	0.064
360848	0.555
627796	0.330
323356	0.581
679049	0.113
468746	0.579
119157	0.560
115582	0.166
596497	0.235
596498	0.253
627788	0.612
203363	0.380
524920	-0.084
433795	0.595
591070	0.564
624585	0.400
578505	0.408
469225	0.268
433878	0.343
636158	0.508
636061	0.516
636053	0.508
636159	0.518
612567	0.414
69769	0.300
531459	0.252
134747	0.199
521557	0.563
596502	0.164
192148	0.194
678907	0.398
592755	-0.122
236976	0.135
619154	0.305
612202	0.109
62863	0.479
632014	0.222
624887	0.458
133477	0.200
339861	0.376
391888	0.536
411050	0.517
278956	0.304
369208	0.241
543623	0.088
429093	0.542
171936	0.320
522620	0.468
54043	0.431
382474	0.143
368491	0.089
682493	0.660
520191	0.277
406968	0.476
678439	0.414
460212	0.111
528775	0.057
250972	0.548
350437	0.459
149996	0.508
111415	0.628
240503	0.569
221794	0.590
221793	0.577
240514	0.593
134776	0.610
149995	0.434
163685	0.540
163684	0.557
240515	0.546
198313	0.499
198312	0.436
198310	0.473
198311	0.536
135721	0.602
240516	0.554
240502	0.437
81533	0.100
81532	0.333
162567	0.585
162568	0.529
162566	0.624
161484	0.628
192406	0.539
192405	0.547
192403	0.596
149344	0.498
149345	0.536
192374	0.483
352824	0.153
137834	0.475
134777	0.405
81542	0.624
81528	0.543
81530	0.586
81543	0.596
81527	0.644
81529	0.482
81531	0.660
81526	0.560
192404	0.535
192408	0.552
346454	0.033
506265	0.580
520148	0.480
384230	0.448
491626	0.582
491623	0.539
491624	0.495
491628	0.278
491627	0.475
491625	0.517
491629	0.480
625488	0.309
625485	0.544
625490	0.609
625489	0.516
625481	0.629
319584	0.477
347775	0.618
690455	0.042
654971	0.492
462260	0.424
353160	0.338
564909	0.289
354702	0.372
354813	0.353
354951	0.439
354981	0.381
355002	0.428
355016	0.438
354699	0.340
354707	0.400
354711	0.390
354713	0.359
354785	0.379
354814	0.332
354838	0.410
354854	0.404
354878	0.348
354893	0.410
354899	0.439
354734	0.388
354955	0.388
355022	0.388
355023	0.413
354921	0.391
354969	0.445
354881	0.390
354947	0.370
354948	0.380
354682	0.418
354824	0.365
354853	0.405
354926	0.374
354709	0.459
354718	0.374
354724	0.388
354706	0.427
354721	0.406
354688	0.391
460199	0.600
460197	0.541
460198	0.567
460196	0.563
460200	0.602
460195	0.536
460201	0.600
463037	0.529
459780	0.515
459779	0.515
459778	0.477
621455	0.476
621456	0.509
568776	0.343
390587	0.573
361080	0.404
354638	0.422
354647	0.456
354403	0.456
354527	0.440
354540	0.360
354641	0.401
354672	0.370
354397	0.346
354434	0.330
354439	0.437
354444	0.443
354372	0.371
354396	0.443
354375	0.417
354450	0.495
354387	0.444
354399	0.395
354404	0.435
354400	0.432
354405	0.439
354413	0.453
354433	0.485
354435	0.401
354440	0.396
354442	0.489
354445	0.478
354447	0.430
354443	0.474
354446	0.406
354449	0.391
354451	0.410
354509	0.418
354511	0.359
354529	0.441
354538	0.372
354541	0.396
354549	0.512
354592	0.503
354601	0.393
354602	0.448
354612	0.464
354620	0.510
354623	0.396
354624	0.508
354625	0.408
354627	0.419
354634	0.455
354639	0.404
354643	0.467
354646	0.474
354652	0.378
354656	0.412
354671	0.480
354657	0.343
354667	0.388
354668	0.471
354366	0.261
354354	0.444
354355	0.474
354360	0.403
354367	0.416
354371	0.430
354386	0.404
354391	0.333
354392	0.396
354534	0.436
354398	0.423
354437	0.422
354438	0.442
354441	0.324
354452	0.401
354515	0.448
354494	0.418
246998	0.383
246996	0.464
247000	0.358
247046	0.436
247053	0.417
247055	0.524
247040	0.394
247041	0.472
247043	0.427
247044	0.416
247049	0.443
246997	0.415
246985	0.386
246980	0.394
246981	0.345
246983	0.433
246984	0.411
246986	0.466
246988	0.297
246990	0.369
246993	0.394
247004	0.421
246995	0.465
247001	0.449
247054	0.455
247035	0.436
247036	0.377
247037	0.443
247038	0.472
247042	0.434
247045	0.399
247050	0.453
247047	0.488
247048	0.508
247051	0.481
247052	0.437
247039	0.408
246994	0.377
246999	0.436
247013	0.457
246979	0.391
246982	0.379
246987	0.422
246989	0.355
246991	0.391
246992	0.404
246673	0.407
246640	0.364
246642	0.443
246644	0.393
246648	0.393
246652	0.346
246949	0.442
246937	0.387
246938	0.354
246947	0.387
246593	0.464
246626	0.431
246634	0.382
246693	0.467
246522	0.377
246565	0.425
246566	0.447
246568	0.396
246570	0.420
246571	0.420
246574	0.398
246575	0.440
246579	0.483
246597	0.402
246598	0.443
246600	0.376
246601	0.409
246604	0.462
246605	0.500
246606	0.477
246611	0.424
246614	0.410
246616	0.412
246618	0.456
246619	0.405
246621	0.403
246623	0.490
246624	0.389
246659	0.382
246661	0.361
246662	0.387
246663	0.369
246664	0.259
246666	0.399
246668	0.434
246669	0.415
246678	0.362
246679	0.416
246683	0.433
246706	0.375
246707	0.435
246710	0.438
246576	0.477
246612	0.375
246617	0.427
246628	0.462
246631	0.409
246635	0.426
246638	0.418
246641	0.410
246643	0.396
246645	0.391
246646	0.384
246647	0.398
246650	0.408
246651	0.374
246654	0.412
246655	0.329
246656	0.390
246658	0.369
246660	0.367
246667	0.417
246670	0.447
246671	0.399
246672	0.418
246674	0.389
246675	0.360
246676	0.445
246677	0.468
246680	0.419
246681	0.373
246682	0.454
246684	0.455
246685	0.411
246700	0.417
246686	0.498
246687	0.418
246688	0.502
246689	0.400
246690	0.428
246691	0.494
246692	0.434
246694	0.431
246695	0.374
246697	0.345
246698	0.383
246699	0.389
246701	0.438
246702	0.482
246703	0.466
246704	0.452
246705	0.421
246709	0.462
246708	0.449
246712	0.410
246713	0.445
246714	0.477
246711	0.410
246939	0.381
246941	0.433
246942	0.471
246940	0.411
246943	0.409
246944	0.488
246946	0.355
246945	0.406
246948	0.406
246950	0.421
246952	0.373
246951	0.341
246572	0.418
246563	0.417
246567	0.389
246569	0.445
246573	0.442
246578	0.458
246581	0.401
246584	0.479
246590	0.430
246591	0.368
246595	0.458
246596	0.453
246602	0.461
246603	0.401
246608	0.480
246609	0.410
246607	0.461
246613	0.451
246615	0.421
246622	0.396
246630	0.424
246633	0.379
246636	0.396
246583	0.434
246580	0.461
246582	0.428
246585	0.459
246586	0.499
246587	0.425
246588	0.447
246589	0.394
246592	0.421
246594	0.440
246564	0.409
246599	0.370
246610	0.412
246627	0.424
246629	0.433
246632	0.363
246639	0.388
246696	0.399
246523	0.446
246521	0.390
246620	0.422
246637	0.392
246649	0.397
246653	0.350
246657	0.436
246665	0.359
246625	0.401
246577	0.385
354687	0.367
354683	0.418
354692	0.470
354747	0.422
354750	0.405
354756	0.424
354757	0.387
354759	0.367
354818	0.385
354845	0.400
354978	0.460
354676	0.390
354679	0.473
354703	0.455
354715	0.438
354728	0.401
354740	0.390
354748	0.447
354751	0.455
354753	0.446
354754	0.451
354755	0.499
354762	0.425
354769	0.446
354780	0.461
354793	0.538
354795	0.420
354796	0.439
354803	0.443
