118816	0.467
58627	0.419
449933	0.421
365779	0.367
414260	0.296
13713	0.409
130508	0.190
136779	0.488
452362	0.462
214196	0.342
214195	0.132
635572	0.355
635573	0.429
62267	0.398
138992	0.016
138986	-0.156
138991	0.067
138985	-0.237
138988	0.008
138987	0.005
138996	0.005
138993	0.030
78206	0.244
78209	0.365
78203	0.344
545311	0.154
366083	0.537
630459	0.489
121790	0.497
594437	0.298
538346	0.180
216132	0.548
671427	0.066
136521	0.327
501027	0.504
118973	0.604
180520	0.295
125320	0.260
416207	0.307
655739	0.219
403518	0.456
536198	0.308
139959	0.222
78207	0.348
78205	0.309
78204	0.295
675391	0.222
519371	0.090
398275	0.079
17297	0.129
594701	0.157
84755	0.073
50504	0.376
558993	0.212
558995	0.123
558994	0.128
50503	0.421
641664	0.009
641661	0.113
641660	0.168
641662	0.067
641643	0.086
641644	0.050
641645	0.051
641647	0.043
641650	0.055
641642	0.097
641646	0.052
328069	0.355
641663	0.032
641649	0.129
641651	0.038
47365	0.341
47367	0.386
698414	0.084
464701	0.353
50936	0.387
565224	0.039
588199	0.207
588198	0.195
32263	0.457
663281	0.147
475356	-0.014
475355	0.035
530863	0.324
7614	0.055
46488	0.055
212044	0.081
