507714	0.439
233461	0.477
654931	0.502
451541	0.308
451546	0.385
163399	0.520
403410	0.451
367144	0.505
156614	0.463
101475	0.562
440268	0.256
44229	0.530
689325	0.087
325997	0.535
366568	0.442
365341	0.554
365965	0.556
366569	0.247
655769	0.322
336733	0.402
487565	0.591
362297	0.335
669476	0.535
77524	0.535
14103	0.397
504879	0.309
593494	0.480
560148	0.581
94160	0.443
94161	0.446
401264	0.500
593587	0.489
79621	0.215
654124	0.592
654115	0.466
654116	0.454
654128	0.555
223566	0.478
223559	0.476
223560	0.484
481822	0.201
480020	0.282
398516	0.384
9160	0.478
9161	0.497
83892	0.475
43592	0.440
654146	0.536
654125	0.515
655651	0.432
43593	0.416
232999	0.476
