424915	0.446
424888	0.451
424889	0.455
424886	0.436
424904	0.446
430271	0.493
180451	0.453
430267	0.455
424916	0.439
424890	0.464
424908	0.423
424891	0.449
424910	0.467
424909	0.464
424885	0.428
424884	0.453
424887	0.435
424892	0.478
424911	0.444
424894	0.425
424896	0.466
572270	0.295
572271	0.333
424895	0.460
424897	0.447
424898	0.391
415931	0.491
424893	0.491
607303	0.471
424899	0.447
581363	0.470
682337	0.493
171196	0.422
682338	0.519
171197	0.333
171198	0.007
187093	0.547
187097	0.535
187095	0.549
187099	0.554
403315	0.549
660699	0.500
417961	0.479
417962	0.455
323026	0.301
323022	0.464
323025	0.392
77685	0.454
58361	0.267
520364	0.526
533764	0.560
320070	0.390
100475	0.401
465560	0.245
387517	0.397
681100	0.197
100476	0.502
447951	0.472
447842	0.571
257413	0.261
532661	0.471
533887	0.468
188062	0.385
532431	0.024
532427	0.057
237908	0.265
237901	0.265
237904	0.367
237911	0.512
237902	0.486
237903	0.554
478628	0.595
682332	0.446
237905	0.521
237912	0.546
237910	0.564
237907	0.578
237909	0.531
323024	0.421
237915	0.498
323029	0.336
637154	0.048
237913	0.412
237906	0.453
237914	0.551
237916	0.448
192678	0.505
323023	0.426
323031	0.278
323032	0.015
682270	0.551
682271	0.545
682310	0.541
682333	0.514
619142	0.171
96475	0.465
682303	0.528
323030	0.293
664602	0.068
131485	0.415
126408	0.551
126405	0.340
126406	0.238
126407	0.354
204364	0.174
682305	0.520
682304	0.487
527368	0.327
12642	0.297
109079	0.252
682334	0.472
682272	0.570
352501	0.153
510954	0.070
584381	0.492
584380	0.500
584364	0.470
584377	0.479
584371	0.443
584379	0.456
584372	0.506
584376	0.519
584374	0.500
584362	0.479
584365	0.481
584370	0.558
584373	0.509
584363	0.538
584369	0.506
584375	0.471
584378	0.508
584382	0.529
584367	0.493
584360	0.575
584383	0.420
323028	0.407
660042	0.490
204182	0.588
24603	0.570
24602	0.573
219117	0.404
426728	0.295
37958	0.501
119690	0.501
119692	0.594
119702	0.542
119655	0.635
119659	0.598
119662	0.586
119666	0.569
119667	0.556
119668	0.551
119671	0.529
119678	0.614
119680	0.618
119679	0.609
119681	0.647
119684	0.568
119687	0.653
119696	0.606
119701	0.605
119691	0.588
119694	0.554
119695	0.603
119700	0.556
119652	0.582
119673	0.552
119688	0.588
119693	0.592
119689	0.613
119675	0.593
119676	0.547
119677	0.567
119682	0.610
119683	0.602
119686	0.605
119697	0.624
119663	0.528
119664	0.559
119665	0.537
119669	0.540
119670	0.601
119672	0.546
119674	0.556
119660	0.495
119661	0.519
119651	0.566
119653	0.575
119658	0.574
119657	0.618
119698	0.519
119703	0.578
119685	0.558
119654	0.629
119699	0.628
91780	0.524
24604	0.541
119656	0.572
119704	0.544
506934	0.041
182550	0.577
182549	0.591
182557	0.487
182558	0.602
182559	0.501
182562	0.578
182553	0.556
182556	0.594
182551	0.497
182554	0.627
182563	0.532
182548	0.596
182547	0.480
182564	0.579
182561	0.561
182552	0.526
182560	0.569
182555	0.266
506933	0.021
639488	0.199
119296	0.617
119273	0.540
119199	0.541
119216	0.517
119219	0.586
119252	0.543
119181	0.576
119185	0.564
119190	0.538
119194	0.563
119195	0.572
119228	0.548
119245	0.515
119247	0.548
119251	0.586
119265	0.562
119274	0.598
119292	0.574
119294	0.559
119297	0.596
119266	0.586
119248	0.601
119288	0.634
119276	0.514
119299	0.588
119275	0.569
119279	0.571
119280	0.571
119281	0.580
119282	0.572
119283	0.595
119285	0.586
119222	0.571
119225	0.537
119226	0.526
119231	0.537
119178	0.568
119182	0.542
119298	0.553
119193	0.523
119198	0.557
119203	0.543
119205	0.534
119206	0.564
119207	0.567
119209	0.531
119215	0.570
119217	0.540
119221	0.549
119237	0.527
119239	0.537
119241	0.560
119244	0.550
119250	0.569
119254	0.522
119255	0.552
119262	0.508
119263	0.524
119188	0.536
119202	0.530
119187	0.513
119223	0.567
119230	0.531
119240	0.564
119249	0.549
119267	0.587
119293	0.610
119256	0.534
119233	0.540
119213	0.563
119180	0.599
119269	0.590
121422	0.514
119232	0.537
119238	0.545
119278	0.592
119229	0.524
119246	0.605
119257	0.550
119258	0.515
119260	0.522
119270	0.526
119287	0.611
119179	0.577
119208	0.532
119295	0.570
119218	0.539
119184	0.630
119191	0.550
119196	0.546
119197	0.538
119200	0.532
119204	0.530
119220	0.570
119259	0.571
119242	0.539
119264	0.562
119271	0.599
119284	0.619
119291	0.604
119214	0.520
119183	0.561
119224	0.562
119236	0.519
119272	0.591
119290	0.559
119186	0.585
119189	0.569
119210	0.569
119286	0.597
119253	0.546
119192	0.531
119211	0.551
119234	0.531
119201	0.507
119261	0.549
119212	0.558
119243	0.574
361099	0.106
119177	0.597
13433	0.365
13434	0.449
13437	0.362
13442	0.459
13443	0.313
13448	0.258
13456	0.433
13458	0.317
13459	0.385
13462	0.549
13472	0.292
13478	0.346
13407	0.450
13481	0.401
13416	0.350
13430	0.432
13439	0.448
13440	0.411
13447	0.480
13451	0.381
13465	0.439
13480	0.427
13483	0.426
13418	0.358
13419	0.402
13421	0.404
13435	0.520
13403	0.250
13408	0.413
13410	0.397
13412	0.337
13417	0.370
13420	0.384
13423	0.308
13422	0.383
13436	0.401
13424	0.433
13426	0.381
13428	0.426
13429	0.387
13431	0.307
13432	0.375
13441	0.314
13444	0.492
13445	0.464
13455	0.381
13449	0.370
13450	0.333
13471	0.385
13454	0.450
13457	0.514
13461	0.437
13463	0.397
13464	0.405
13466	0.358
13468	0.338
13467	0.249
13470	0.264
13469	0.340
13474	0.385
13475	0.436
13477	0.298
13479	0.466
13484	0.418
13482	0.448
13476	0.267
13446	0.468
13460	0.431
13438	0.362
13427	0.374
13415	0.350
13405	0.292
13414	0.416
13402	0.386
13406	0.272
13409	0.283
13411	0.363
13413	0.375
13453	0.469
13485	0.444
14348	0.407
13452	0.431
13425	0.368
625193	-0.054
518623	0.316
632033	0.466
632029	0.400
580765	0.210
632032	0.424
674062	0.120
749	0.481
759	0.540
760	0.437
61508	0.346
661953	0.568
661952	0.577
661951	0.603
661950	0.576
618910	0.476
618909	0.511
618908	0.296
618902	0.429
618907	0.387
661949	0.526
618904	0.336
618901	0.351
618906	0.429
618903	0.477
618905	0.479
682294	0.488
119361	0.543
119362	0.546
119382	0.576
119387	0.594
119318	0.522
119311	0.572
119312	0.517
119303	0.444
119305	0.552
119310	0.556
119322	0.559
119325	0.526
119334	0.543
119348	0.562
119349	0.538
119354	0.500
119356	0.527
119360	0.571
119365	0.532
119374	0.486
119378	0.561
119393	0.590
119396	0.552
119397	0.569
119381	0.570
119313	0.540
119309	0.584
119315	0.518
119314	0.517
119320	0.557
119321	0.544
119327	0.552
119329	0.536
119336	0.523
119343	0.562
119345	0.550
119346	0.542
119347	0.548
119350	0.560
119352	0.550
119353	0.561
119376	0.576
119363	0.548
119368	0.587
119371	0.539
119380	0.556
119385	0.539
119388	0.561
119384	0.558
119391	0.538
119392	0.555
119395	0.545
119316	0.551
119317	0.531
119319	0.513
119340	0.536
119341	0.526
119342	0.552
119344	0.504
119351	0.503
119398	0.589
119372	0.560
119357	0.500
119377	0.640
119383	0.591
119389	0.608
119364	0.518
119379	0.530
119394	0.548
119373	0.571
119370	0.536
119359	0.516
119339	0.521
119323	0.542
119302	0.564
119304	0.567
119308	0.570
119386	0.604
119390	0.558
119366	0.579
119307	0.598
119375	0.527
119355	0.549
119358	0.555
119333	0.534
119331	0.554
119332	0.509
119337	0.552
119326	0.505
119324	0.550
