408741	0.528
530583	0.530
456236	0.540
58811	0.525
58812	0.547
675679	0.383
675680	0.457
675681	0.409
414469	0.586
245455	0.582
412751	0.554
412750	0.566
388903	0.424
388904	0.434
408781	0.580
253692	0.578
464402	0.539
408464	0.559
352856	0.611
689900	0.492
585703	0.561
412559	0.649
209535	0.508
342297	0.469
275132	0.545
42139	0.401
342298	0.524
342299	0.516
489527	0.568
275133	0.465
655842	0.611
235671	0.566
212181	0.530
326647	0.587
592130	0.630
399874	0.589
140147	0.501
444421	0.592
366996	0.571
321582	0.482
256544	0.442
57163	0.388
530967	0.511
327127	0.625
685398	0.426
530968	0.529
635061	0.444
475356	0.520
475355	0.442
219222	0.516
219221	0.574
219219	0.550
265577	0.528
560729	0.526
155303	0.504
623700	0.236
445521	0.617
268147	0.646
55029	0.429
55030	0.480
547534	0.384
116339	0.637
527201	0.548
445145	0.612
56342	0.447
125320	0.322
25463	0.555
636489	0.498
191327	0.546
202500	0.367
461782	0.384
16651	0.472
140152	0.329
238679	0.409
527289	0.531
22099	0.505
466308	0.465
275802	0.319
390680	0.471
390683	0.509
212405	0.561
393967	0.361
211102	0.376
631547	0.364
130388	0.534
54848	0.532
538224	0.568
194429	0.356
429112	0.510
81972	0.525
509530	0.608
327456	0.621
370895	0.613
452893	0.198
508550	0.600
609431	0.245
471131	0.191
492457	0.609
468202	0.517
390699	0.424
627144	0.567
398275	0.490
667397	0.568
154906	0.526
366221	0.637
377015	0.555
593943	0.503
593944	0.539
326458	0.601
511967	0.615
27086	0.452
329786	0.621
328107	0.340
323626	0.492
429113	0.503
342926	0.384
593132	0.638
656002	0.608
542727	0.525
384087	0.497
445161	0.603
542632	0.628
199066	0.405
538346	0.474
110573	0.393
372515	0.455
442647	0.494
253658	0.681
503016	0.619
366072	0.522
491671	0.386
451637	0.519
28115	0.428
327109	0.595
125968	0.478
621015	0.621
51209	0.456
260568	0.518
471132	0.521
667484	0.364
667590	0.264
667589	0.459
667485	0.421
498949	0.521
499371	0.597
367254	0.424
135728	0.456
520085	0.560
455385	0.243
